,sample_noise,sample_parent,sample_weights,f,samples,common_cause_to_confounder_fraction,nodes,edges,dataset,graph_name
0,laplace,gaussian,weight_sample,sigmoid,2000,0,20,35,90ff298b-9fa2-48d0-8eab-c6fa93e31938.csv,graph_20_20.csv
0,laplace,gaussian,weight_sample,sigmoid,10000,1,20,35,358ec7c8-128b-432d-8047-ae26d95f9832.csv,graph_20_20.csv
0,laplace,gaussian,weight_sample,sigmoid,10000,0.5,20,35,351e1ff0-a5ca-4239-a034-b0a70bd31684.csv,graph_20_20.csv
0,laplace,gaussian,weight_sample,sigmoid,10000,0,20,35,fd81b711-1228-4f32-896f-d5c7a7c4180b.csv,graph_20_20.csv
0,laplace,laplace,weight_sample,linear,100,1,20,35,9b7ce033-3742-4072-bc61-ef529e2a3411.csv,graph_20_20.csv
0,laplace,laplace,weight_sample,linear,100,0.5,20,35,239b894d-7fbc-4616-9f38-44ec0a43cd5f.csv,graph_20_20.csv
0,laplace,laplace,weight_sample,linear,100,0,20,35,112a28ba-0c2c-43b0-af16-d9895efa7220.csv,graph_20_20.csv
0,laplace,laplace,weight_sample,linear,2000,1,20,35,4177f7ae-bebd-4451-877a-01775def3910.csv,graph_20_20.csv
0,laplace,laplace,weight_sample,linear,2000,0.5,20,35,aac25843-f41b-43be-8e40-cbcee0abe038.csv,graph_20_20.csv
0,laplace,laplace,weight_sample,linear,2000,0,20,35,f166df3b-224a-49a2-afc5-060eaa687b77.csv,graph_20_20.csv
0,laplace,laplace,weight_sample,linear,10000,1,20,35,08dbda6b-7ec7-4bc1-8ae1-7554448e3d62.csv,graph_20_20.csv
0,laplace,laplace,weight_sample,linear,10000,0.5,20,35,646c6ad8-1992-4dca-b6fb-c84c0f38ca95.csv,graph_20_20.csv
0,laplace,laplace,weight_sample,linear,10000,0,20,35,33c03b98-f6b5-446b-86c2-cdb10579cf41.csv,graph_20_20.csv
0,laplace,laplace,weight_sample,sigmoid,100,1,20,35,e81c2e0d-eb23-41f9-aa5c-3f6d479019fa.csv,graph_20_20.csv
0,laplace,laplace,weight_sample,sigmoid,100,0.5,20,35,f04418f2-4725-49f1-b2b2-732611bfe213.csv,graph_20_20.csv
0,laplace,laplace,weight_sample,sigmoid,100,0,20,35,b17ef179-cdf4-43cc-9cac-49ccbe655df9.csv,graph_20_20.csv
0,laplace,laplace,weight_sample,sigmoid,2000,1,20,35,4bc3ba27-abcf-42bf-abd2-09c29a3e37a2.csv,graph_20_20.csv
0,laplace,laplace,weight_sample,sigmoid,2000,0.5,20,35,8dd65f84-7668-4d9e-a8b7-c4363258f72a.csv,graph_20_20.csv
0,laplace,laplace,weight_sample,sigmoid,2000,0,20,35,d7877f22-80d1-4851-987d-d0000bc880fa.csv,graph_20_20.csv
0,laplace,laplace,weight_sample,sigmoid,10000,1,20,35,b3883baa-3ddf-43fd-9b0a-ad80f7f3298b.csv,graph_20_20.csv
0,laplace,laplace,weight_sample,sigmoid,10000,0.5,20,35,f655f106-2b57-4dd0-9ff2-a394d5e946ef.csv,graph_20_20.csv
0,laplace,laplace,weight_sample,sigmoid,10000,0,20,35,0be0b153-a474-49e3-b4bf-72b2c43791ab.csv,graph_20_20.csv
0,uniform,uniform,weight_sample,linear,100,1,20,48,38337b17-249c-4151-9df6-8ceee8b1aa0b.csv,graph_20_40.csv
0,uniform,uniform,weight_sample,linear,100,0.5,20,48,3b048ea7-5e9b-44a6-96fc-a4498ff9fc6d.csv,graph_20_40.csv
0,uniform,uniform,weight_sample,linear,100,0,20,48,ea463ad3-bc0d-4226-a44d-64aa4571f1d7.csv,graph_20_40.csv
0,uniform,uniform,weight_sample,linear,2000,1,20,48,ca14a17f-d7af-44a1-a79e-5a00255b0f64.csv,graph_20_40.csv
0,uniform,uniform,weight_sample,linear,2000,0.5,20,48,f7f4980e-d2d1-4466-b830-77a1e01a3d02.csv,graph_20_40.csv
0,uniform,uniform,weight_sample,linear,2000,0,20,48,61267615-3116-4a11-97bd-950b368d26ed.csv,graph_20_40.csv
0,uniform,uniform,weight_sample,linear,10000,1,20,48,c8c3554b-f999-4a34-8530-526ed0d6876b.csv,graph_20_40.csv
0,uniform,uniform,weight_sample,linear,10000,0.5,20,48,05d277b3-7d6c-48b7-a2e3-66864e27f4fa.csv,graph_20_40.csv
0,uniform,uniform,weight_sample,linear,10000,0,20,48,b9d86f59-3bcd-4a90-9aa3-859c9e0a4019.csv,graph_20_40.csv
0,uniform,uniform,weight_sample,sigmoid,100,1,20,48,f8c45e3a-4b4c-4b96-80bb-789543c5dde0.csv,graph_20_40.csv
0,uniform,uniform,weight_sample,sigmoid,100,0.5,20,48,149ca008-b8f0-45fe-8de5-1ae9a7399bd0.csv,graph_20_40.csv
0,uniform,uniform,weight_sample,sigmoid,100,0,20,48,c2d2fd4d-9e6a-4565-8419-2ad753db2825.csv,graph_20_40.csv
0,uniform,uniform,weight_sample,sigmoid,2000,1,20,48,0986ed75-1bf0-4023-949e-905d7507b397.csv,graph_20_40.csv
0,uniform,uniform,weight_sample,sigmoid,2000,0.5,20,48,466bcc25-6504-4be2-9134-e83ebfd29592.csv,graph_20_40.csv
0,uniform,uniform,weight_sample,sigmoid,2000,0,20,48,9950ba79-7210-4205-8768-e520f4c93c12.csv,graph_20_40.csv
0,uniform,uniform,weight_sample,sigmoid,10000,1,20,48,3f0744f2-2a6c-4d39-a085-706043d6153a.csv,graph_20_40.csv
0,uniform,uniform,weight_sample,sigmoid,10000,0.5,20,48,982945f4-b1a5-461e-9073-9e885d8f213d.csv,graph_20_40.csv
0,uniform,uniform,weight_sample,sigmoid,10000,0,20,48,4e76605a-cfe8-4612-bfa8-df197f00dabe.csv,graph_20_40.csv
0,uniform,gaussian,weight_sample,linear,100,1,20,48,f2d93306-f48e-40ca-899d-dc0e788ce071.csv,graph_20_40.csv
0,uniform,gaussian,weight_sample,linear,100,0.5,20,48,b67032b9-b664-4380-823e-80c6238ce1d4.csv,graph_20_40.csv
0,uniform,gaussian,weight_sample,linear,100,0,20,48,54df9cf0-129e-42de-94e4-0b51363dcfa0.csv,graph_20_40.csv
0,uniform,gaussian,weight_sample,linear,2000,1,20,48,1db1b329-b096-4835-ae96-764553dcde75.csv,graph_20_40.csv
0,uniform,gaussian,weight_sample,linear,2000,0.5,20,48,2f4e7e66-4b7b-4f16-ac5b-298d95f80574.csv,graph_20_40.csv
0,uniform,gaussian,weight_sample,linear,2000,0,20,48,3df47ce8-c5f6-4473-902f-f25cbb5f7d60.csv,graph_20_40.csv
0,uniform,gaussian,weight_sample,linear,10000,1,20,48,c9fc912f-fbc2-40dd-9131-ede06028beea.csv,graph_20_40.csv
0,uniform,gaussian,weight_sample,linear,10000,0.5,20,48,4bc389e1-af35-46aa-89b6-1966335eb7b5.csv,graph_20_40.csv
0,uniform,gaussian,weight_sample,linear,10000,0,20,48,222938a2-5792-49e0-abcb-1b97b01d4437.csv,graph_20_40.csv
0,uniform,gaussian,weight_sample,sigmoid,100,1,20,48,ec844f58-bab6-4037-adc4-da517e152432.csv,graph_20_40.csv
0,uniform,gaussian,weight_sample,sigmoid,100,0.5,20,48,309da225-8888-4ff4-a195-6b2a4f8b3962.csv,graph_20_40.csv
0,uniform,gaussian,weight_sample,sigmoid,100,0,20,48,220dea08-1e2a-4ee4-91a0-5b86474d7691.csv,graph_20_40.csv
0,uniform,gaussian,weight_sample,sigmoid,2000,1,20,48,049407bd-7826-43b4-ae2d-75e772901d5c.csv,graph_20_40.csv
0,uniform,gaussian,weight_sample,sigmoid,2000,0.5,20,48,e5bd4a3a-e209-46fb-b87c-428c090bf08d.csv,graph_20_40.csv
0,uniform,gaussian,weight_sample,sigmoid,2000,0,20,48,86469d61-e60b-486a-9f25-8dce9c253f0a.csv,graph_20_40.csv
0,uniform,gaussian,weight_sample,sigmoid,10000,1,20,48,8c0b9a38-7d61-4d47-b323-dfc0adc43aa0.csv,graph_20_40.csv
0,uniform,gaussian,weight_sample,sigmoid,10000,0.5,20,48,97265e34-57b0-4657-a230-9677dc0376d7.csv,graph_20_40.csv
0,uniform,gaussian,weight_sample,sigmoid,10000,0,20,48,7935f39e-8686-48e4-a44f-6f6f65e81aab.csv,graph_20_40.csv
0,uniform,laplace,weight_sample,linear,100,1,20,48,06378ecf-fd74-4615-b2fb-004b78f26db1.csv,graph_20_40.csv
0,uniform,laplace,weight_sample,linear,100,0.5,20,48,119bf09e-d23b-4211-973b-ea8a8cb1e32d.csv,graph_20_40.csv
0,uniform,laplace,weight_sample,linear,100,0,20,48,6d707f8c-7ca7-463e-99ae-56377287f70d.csv,graph_20_40.csv
0,uniform,laplace,weight_sample,linear,2000,1,20,48,1a7b89ca-7e8c-424f-bd46-c874c5d0aa70.csv,graph_20_40.csv
0,uniform,laplace,weight_sample,linear,2000,0.5,20,48,86818bf4-1a20-4971-b25c-38dded50725a.csv,graph_20_40.csv
0,uniform,laplace,weight_sample,linear,2000,0,20,48,3573f593-bad4-4685-bc38-9fd6e6b3c4fb.csv,graph_20_40.csv
0,uniform,laplace,weight_sample,linear,10000,1,20,48,d1e22d2b-0e2f-4ebc-86f6-1650cd656aed.csv,graph_20_40.csv
0,uniform,laplace,weight_sample,linear,10000,0.5,20,48,c8ea3c5c-029b-4b8e-befb-3a341eb79c5c.csv,graph_20_40.csv
0,uniform,laplace,weight_sample,linear,10000,0,20,48,8807784b-4dcb-4a71-b2ce-7c89c8f5a6ca.csv,graph_20_40.csv
0,uniform,laplace,weight_sample,sigmoid,100,1,20,48,d39e00f9-c87b-4161-86b4-27b2e050722b.csv,graph_20_40.csv
0,uniform,laplace,weight_sample,sigmoid,100,0.5,20,48,c52c4df9-91a1-445a-acc9-6257ed9761d9.csv,graph_20_40.csv
0,uniform,laplace,weight_sample,sigmoid,100,0,20,48,02ff1541-338c-47be-9072-7fb6c37d4ebc.csv,graph_20_40.csv
0,uniform,laplace,weight_sample,sigmoid,2000,1,20,48,07f3f196-b977-45c0-8081-bb102e84da0e.csv,graph_20_40.csv
0,uniform,laplace,weight_sample,sigmoid,2000,0.5,20,48,ff30474e-169b-476b-846a-937f85c4895f.csv,graph_20_40.csv
0,uniform,laplace,weight_sample,sigmoid,2000,0,20,48,cd09823d-23d1-4f2b-8df8-8dd91dff2415.csv,graph_20_40.csv
0,uniform,laplace,weight_sample,sigmoid,10000,1,20,48,decbeb0e-b4b7-463b-8961-3e26c0317c52.csv,graph_20_40.csv
0,uniform,laplace,weight_sample,sigmoid,10000,0.5,20,48,0a991c3d-6984-4a18-ab19-3d7c85e78281.csv,graph_20_40.csv
0,uniform,laplace,weight_sample,sigmoid,10000,0,20,48,eed22d28-79cb-487d-8481-fd3c46627065.csv,graph_20_40.csv
0,gaussian,uniform,weight_sample,linear,100,1,20,48,4e5290ce-e058-46c0-afa6-e8cf5885460e.csv,graph_20_40.csv
0,gaussian,uniform,weight_sample,linear,100,0.5,20,48,b07b72da-1cc0-454a-9fc2-75e309583b5f.csv,graph_20_40.csv
0,gaussian,uniform,weight_sample,linear,100,0,20,48,1ede7bde-ac30-4dbe-9c82-9ddb64e5235a.csv,graph_20_40.csv
0,gaussian,uniform,weight_sample,linear,2000,1,20,48,a48ed589-b9d9-4df5-aba0-107d1ea4f900.csv,graph_20_40.csv
0,gaussian,uniform,weight_sample,linear,2000,0.5,20,48,69928263-4d0c-4d51-9d35-00341c8bd16e.csv,graph_20_40.csv
0,gaussian,uniform,weight_sample,linear,2000,0,20,48,e7ef2770-b6c9-44b8-8009-d2a27d767d01.csv,graph_20_40.csv
0,gaussian,uniform,weight_sample,linear,10000,1,20,48,7eea5038-cbf3-4b3c-87ad-70f164d12600.csv,graph_20_40.csv
0,gaussian,uniform,weight_sample,linear,10000,0.5,20,48,abed564c-426f-4970-9440-6e00b9d985fc.csv,graph_20_40.csv
0,gaussian,uniform,weight_sample,linear,10000,0,20,48,dd229ba8-3895-4132-a326-118a42cb5b5e.csv,graph_20_40.csv
0,gaussian,uniform,weight_sample,sigmoid,100,1,20,48,bf6524e9-b4b6-42f6-a439-b66b4cb2c0b0.csv,graph_20_40.csv
0,gaussian,uniform,weight_sample,sigmoid,100,0.5,20,48,29d09700-e6b8-45e6-b8df-7a5a671a773f.csv,graph_20_40.csv
0,gaussian,uniform,weight_sample,sigmoid,100,0,20,48,c7b55060-648d-4341-b325-deb9667bbfb7.csv,graph_20_40.csv
0,gaussian,uniform,weight_sample,sigmoid,2000,1,20,48,91642f4e-6f81-4d2c-907d-ba64e9d45bc1.csv,graph_20_40.csv
0,gaussian,uniform,weight_sample,sigmoid,2000,0.5,20,48,200ac1ad-a3b1-446e-b5ea-0f74f8464b52.csv,graph_20_40.csv
0,gaussian,uniform,weight_sample,sigmoid,2000,0,20,48,dd7e7580-f72c-4ff8-8fad-aeb88f0ed001.csv,graph_20_40.csv
0,gaussian,uniform,weight_sample,sigmoid,10000,1,20,48,a03ef791-f5d3-48c7-9ff4-dbe802d050d9.csv,graph_20_40.csv
0,gaussian,uniform,weight_sample,sigmoid,10000,0.5,20,48,b012655c-247b-4012-b354-9abd548ea092.csv,graph_20_40.csv
0,gaussian,uniform,weight_sample,sigmoid,10000,0,20,48,37587324-e243-4fc8-92ec-c46aba47955c.csv,graph_20_40.csv
0,gaussian,gaussian,weight_sample,linear,100,1,20,48,521f3bae-91bf-4ab2-a9b4-07857633d6e1.csv,graph_20_40.csv
0,gaussian,gaussian,weight_sample,linear,100,0.5,20,48,f126c732-e6a2-42db-b7cb-394402366384.csv,graph_20_40.csv
0,gaussian,gaussian,weight_sample,linear,100,0,20,48,1654287f-9a8d-4e12-b60f-699447f7dd2e.csv,graph_20_40.csv
0,gaussian,gaussian,weight_sample,linear,2000,1,20,48,dad4d8a2-f2eb-45c7-832b-a83352780eaa.csv,graph_20_40.csv
0,gaussian,gaussian,weight_sample,linear,2000,0.5,20,48,0b43c185-d38f-4882-b0f3-e5e1d8e015cf.csv,graph_20_40.csv
0,gaussian,gaussian,weight_sample,linear,2000,0,20,48,63221cbe-4457-4471-be32-4196a93e946c.csv,graph_20_40.csv
0,gaussian,gaussian,weight_sample,linear,10000,1,20,48,c5f6699d-47ca-4d34-97ba-aa5cf9443288.csv,graph_20_40.csv
0,gaussian,gaussian,weight_sample,linear,10000,0.5,20,48,98285621-2c98-406e-80f4-b4e2ad97d4a3.csv,graph_20_40.csv
0,gaussian,gaussian,weight_sample,linear,10000,0,20,48,31cfe13d-6578-4ae0-a067-3454266a73fe.csv,graph_20_40.csv
0,gaussian,gaussian,weight_sample,sigmoid,100,1,20,48,38a41d4d-e8bd-4a33-a56c-bb73ed48a06e.csv,graph_20_40.csv
0,gaussian,gaussian,weight_sample,sigmoid,100,0.5,20,48,bede6458-f177-4baf-ab17-51528e573dd2.csv,graph_20_40.csv
0,gaussian,gaussian,weight_sample,sigmoid,100,0,20,48,bb2b3875-2c20-426f-a8a3-a218ccb5b6eb.csv,graph_20_40.csv
0,gaussian,gaussian,weight_sample,sigmoid,2000,1,20,48,0c380f37-47c6-4664-8fd9-dffd49a2bd67.csv,graph_20_40.csv
0,gaussian,gaussian,weight_sample,sigmoid,2000,0.5,20,48,781c9ead-00de-4427-a085-cb04cddea87e.csv,graph_20_40.csv
0,gaussian,gaussian,weight_sample,sigmoid,2000,0,20,48,e2fb8d3f-2b44-43de-a4aa-431c9f08e711.csv,graph_20_40.csv
0,gaussian,gaussian,weight_sample,sigmoid,10000,1,20,48,de00c8f0-14f5-4d8d-b608-babee371cc4e.csv,graph_20_40.csv
0,gaussian,gaussian,weight_sample,sigmoid,10000,0.5,20,48,6081350d-94ac-4617-ab67-e4b5cb52da7d.csv,graph_20_40.csv
0,gaussian,gaussian,weight_sample,sigmoid,10000,0,20,48,01c43663-bb9e-4c6a-a24c-89d6567e6f1d.csv,graph_20_40.csv
0,gaussian,laplace,weight_sample,linear,100,1,20,48,d1dd8935-75e6-4a71-b83f-8171e1e5aefe.csv,graph_20_40.csv
0,gaussian,laplace,weight_sample,linear,100,0.5,20,48,ac2a0925-c585-4cef-980b-6b153f6dba3f.csv,graph_20_40.csv
0,gaussian,laplace,weight_sample,linear,100,0,20,48,4dc058e1-e866-4425-bba3-f50879ee3c27.csv,graph_20_40.csv
0,gaussian,laplace,weight_sample,linear,2000,1,20,48,80985206-8093-436a-8997-17b17ad7846c.csv,graph_20_40.csv
0,gaussian,laplace,weight_sample,linear,2000,0.5,20,48,23b4f62c-f5d3-4df8-9b4a-84e8dadaf552.csv,graph_20_40.csv
0,gaussian,laplace,weight_sample,linear,2000,0,20,48,0669f6a4-1bee-41a3-a1b4-62f7c6d9ecf1.csv,graph_20_40.csv
0,gaussian,laplace,weight_sample,linear,10000,1,20,48,142abaf1-abec-42f5-a9ff-d5e2017c2ef4.csv,graph_20_40.csv
0,gaussian,laplace,weight_sample,linear,10000,0.5,20,48,c96edaa1-7556-4701-a96d-61fee3da2e35.csv,graph_20_40.csv
0,gaussian,laplace,weight_sample,linear,10000,0,20,48,8d7b3536-2483-4a3b-8ead-82802838749e.csv,graph_20_40.csv
0,gaussian,laplace,weight_sample,sigmoid,100,1,20,48,f4beed9c-2c98-4aa6-b14d-664123b5f2d1.csv,graph_20_40.csv
0,gaussian,laplace,weight_sample,sigmoid,100,0.5,20,48,0a3e7fea-7f9b-4058-815e-951a8dc0b688.csv,graph_20_40.csv
0,gaussian,laplace,weight_sample,sigmoid,100,0,20,48,c6892ed4-9c7b-4365-87fe-1aab66f1df3d.csv,graph_20_40.csv
0,gaussian,laplace,weight_sample,sigmoid,2000,1,20,48,3554c07b-625d-49ad-84be-6160495744d4.csv,graph_20_40.csv
0,gaussian,laplace,weight_sample,sigmoid,2000,0.5,20,48,438580d8-948d-4be8-b4b6-713c7289593d.csv,graph_20_40.csv
0,gaussian,laplace,weight_sample,sigmoid,2000,0,20,48,55f359c2-851d-4d37-b05f-19c6080e47af.csv,graph_20_40.csv
0,gaussian,laplace,weight_sample,sigmoid,10000,1,20,48,b1f4bf4a-cfb2-456a-b8a4-2a6d4fa13d3b.csv,graph_20_40.csv
0,gaussian,laplace,weight_sample,sigmoid,10000,0.5,20,48,803432a2-e7bf-4bd6-ac37-a6a7ac8e759a.csv,graph_20_40.csv
0,gaussian,laplace,weight_sample,sigmoid,10000,0,20,48,32b6f075-1e2c-4fe2-8589-6a6d45b3692b.csv,graph_20_40.csv
0,laplace,uniform,weight_sample,linear,100,1,20,48,2ec40a7d-ab5e-441f-8f2d-cfda0c66eeb3.csv,graph_20_40.csv
0,laplace,uniform,weight_sample,linear,100,0.5,20,48,be29c570-1137-4b27-9b1a-5b3df364dfc6.csv,graph_20_40.csv
0,laplace,uniform,weight_sample,linear,100,0,20,48,b3affdef-eb2b-4390-9fbe-7c718bdd8491.csv,graph_20_40.csv
0,laplace,uniform,weight_sample,linear,2000,1,20,48,d422ac89-a40a-43bb-b4de-b61ed9e93d18.csv,graph_20_40.csv
0,laplace,uniform,weight_sample,linear,2000,0.5,20,48,63092870-d08a-4086-b733-09d0166a66cf.csv,graph_20_40.csv
0,laplace,uniform,weight_sample,linear,2000,0,20,48,a77b7cea-8748-4a93-a502-d90f82ac918b.csv,graph_20_40.csv
0,laplace,uniform,weight_sample,linear,10000,1,20,48,2218d2f0-4e3c-4d09-ba4b-b86e66c58236.csv,graph_20_40.csv
0,laplace,uniform,weight_sample,linear,10000,0.5,20,48,133dd13b-df4a-4aa2-8817-9298a306f7ac.csv,graph_20_40.csv
0,laplace,uniform,weight_sample,linear,10000,0,20,48,f77464a0-4f24-465a-a233-4783ac398ec4.csv,graph_20_40.csv
0,laplace,uniform,weight_sample,sigmoid,100,1,20,48,86ff17f0-01e4-4990-8f8e-fa0143257ac7.csv,graph_20_40.csv
0,laplace,uniform,weight_sample,sigmoid,100,0.5,20,48,914dd238-aa08-4c8a-8e14-daf4b66cfbf9.csv,graph_20_40.csv
0,laplace,uniform,weight_sample,sigmoid,100,0,20,48,82592a38-849a-4674-8733-e952afea69dc.csv,graph_20_40.csv
0,laplace,uniform,weight_sample,sigmoid,2000,1,20,48,aed9d94f-9dd8-46f0-bff2-b3bec01ec5c9.csv,graph_20_40.csv
0,laplace,uniform,weight_sample,sigmoid,2000,0.5,20,48,e9c85c00-cb9a-4aed-afd2-05ee2420effd.csv,graph_20_40.csv
0,laplace,uniform,weight_sample,sigmoid,2000,0,20,48,23a42559-8349-4841-a7a1-255c858e2bfb.csv,graph_20_40.csv
0,laplace,uniform,weight_sample,sigmoid,10000,1,20,48,7aacc4e9-fbc7-4401-861a-9be3063075d2.csv,graph_20_40.csv
0,laplace,uniform,weight_sample,sigmoid,10000,0.5,20,48,ff3025f7-6596-451f-9be0-509de952079a.csv,graph_20_40.csv
0,laplace,uniform,weight_sample,sigmoid,10000,0,20,48,a28485cd-05b4-439b-a9e4-3b470cad60e6.csv,graph_20_40.csv
0,laplace,gaussian,weight_sample,linear,100,1,20,48,3a46097c-07ee-42a8-a204-cdacbf88b725.csv,graph_20_40.csv
0,laplace,gaussian,weight_sample,linear,100,0.5,20,48,3e88bc09-5bb4-4f44-8588-20465965326d.csv,graph_20_40.csv
0,laplace,gaussian,weight_sample,linear,100,0,20,48,fa1da8b7-f254-4690-b3e2-aab2963c1ace.csv,graph_20_40.csv
0,laplace,gaussian,weight_sample,linear,2000,1,20,48,da146eab-a13b-4f05-a694-a3b5bb98b491.csv,graph_20_40.csv
0,laplace,gaussian,weight_sample,linear,2000,0.5,20,48,05b4cace-a8eb-4da2-8f75-80927ed9b92c.csv,graph_20_40.csv
0,laplace,gaussian,weight_sample,linear,2000,0,20,48,56825112-745e-41c8-83fc-4ed82a99c2e9.csv,graph_20_40.csv
0,laplace,gaussian,weight_sample,linear,10000,1,20,48,b4ce9ee7-fbff-4ca1-855d-aeba95a8be90.csv,graph_20_40.csv
0,laplace,gaussian,weight_sample,linear,10000,0.5,20,48,1b276da1-c149-4bb7-8343-c4342974905c.csv,graph_20_40.csv
0,laplace,gaussian,weight_sample,linear,10000,0,20,48,b3e9f376-fdb7-432e-b93e-a792307b50d0.csv,graph_20_40.csv
0,laplace,gaussian,weight_sample,sigmoid,100,1,20,48,0d86345f-be66-4be4-b3d7-f6ab2a3085e0.csv,graph_20_40.csv
0,laplace,gaussian,weight_sample,sigmoid,100,0.5,20,48,0494febf-9bc2-4d60-884e-a4f0d86f5ffa.csv,graph_20_40.csv
0,laplace,gaussian,weight_sample,sigmoid,100,0,20,48,1f9a8c2a-1c0b-4bcd-ae25-da90eaca5d75.csv,graph_20_40.csv
0,laplace,gaussian,weight_sample,sigmoid,2000,1,20,48,677722f7-d7af-41ba-bf61-f7175d624948.csv,graph_20_40.csv
0,laplace,gaussian,weight_sample,sigmoid,2000,0.5,20,48,1bfe75aa-83bf-4130-b897-f4f4e2bd04e2.csv,graph_20_40.csv
0,laplace,gaussian,weight_sample,sigmoid,2000,0,20,48,d4610a85-a576-4339-bcc8-c64a44a0e8c5.csv,graph_20_40.csv
0,laplace,gaussian,weight_sample,sigmoid,10000,1,20,48,9ef7cf8c-ed37-4007-bf80-cd11cab8fec9.csv,graph_20_40.csv
0,laplace,gaussian,weight_sample,sigmoid,10000,0.5,20,48,0708289e-f6f1-48c0-9577-a65b9a575a5a.csv,graph_20_40.csv
0,laplace,gaussian,weight_sample,sigmoid,10000,0,20,48,1ba8aadb-874b-4515-9116-5f42df0c6723.csv,graph_20_40.csv
0,laplace,laplace,weight_sample,linear,100,1,20,48,9cc1c1ef-93a8-4058-8f2b-3ff2a0eb333e.csv,graph_20_40.csv
0,laplace,laplace,weight_sample,linear,100,0.5,20,48,8851fe32-30f5-4166-9d82-cdeffb15833d.csv,graph_20_40.csv
0,laplace,laplace,weight_sample,linear,100,0,20,48,00ea0074-bcf1-4286-84a0-87aecd23cfcb.csv,graph_20_40.csv
0,laplace,laplace,weight_sample,linear,2000,1,20,48,938a5e3e-51ce-4c1f-8765-3bdcbf6e30fb.csv,graph_20_40.csv
0,laplace,laplace,weight_sample,linear,2000,0.5,20,48,dbcb41af-42ab-4900-a13c-475c335861a3.csv,graph_20_40.csv
0,laplace,laplace,weight_sample,linear,2000,0,20,48,b6700f13-dca9-41f7-9b2c-fc2a8b088643.csv,graph_20_40.csv
0,laplace,laplace,weight_sample,linear,10000,1,20,48,648db2a0-6753-48cc-9f56-8f3ad42b7872.csv,graph_20_40.csv
0,laplace,laplace,weight_sample,linear,10000,0.5,20,48,1801fc75-0b3b-40ef-8f55-d32c2707f3c0.csv,graph_20_40.csv
0,laplace,laplace,weight_sample,linear,10000,0,20,48,82ad55c7-ad1d-408b-b030-a1e81782a205.csv,graph_20_40.csv
0,laplace,laplace,weight_sample,sigmoid,100,1,20,48,09405a18-95f8-4a2e-b7c1-db33fac8c984.csv,graph_20_40.csv
0,laplace,laplace,weight_sample,sigmoid,100,0.5,20,48,e4c56b43-f734-4679-a7e4-93bfe7ae9adc.csv,graph_20_40.csv
0,laplace,laplace,weight_sample,sigmoid,100,0,20,48,54d67fe3-2082-4195-8eda-3a88fb85ea06.csv,graph_20_40.csv
0,laplace,laplace,weight_sample,sigmoid,2000,1,20,48,18c305b7-cc5e-4a01-9ece-edbc1d6ec6d8.csv,graph_20_40.csv
0,laplace,laplace,weight_sample,sigmoid,2000,0.5,20,48,0f59f075-c96a-4c7c-a90b-f468a0e3e11c.csv,graph_20_40.csv
0,laplace,laplace,weight_sample,sigmoid,2000,0,20,48,717ae55c-d945-41ac-8cdf-3be5f3f7f1e2.csv,graph_20_40.csv
0,laplace,laplace,weight_sample,sigmoid,10000,1,20,48,e7769557-d0f9-4b20-9236-afd7438a4448.csv,graph_20_40.csv
0,laplace,laplace,weight_sample,sigmoid,10000,0.5,20,48,be5f1ec9-5b85-4e4c-a571-fefc98e21b2c.csv,graph_20_40.csv
0,laplace,laplace,weight_sample,sigmoid,10000,0,20,48,044d46f2-725d-4e47-92b7-2acc5eff0871.csv,graph_20_40.csv
0,uniform,uniform,weight_sample,linear,100,1,5,8,c0e1feb3-2ad1-421f-8c5d-b30075e330a5.csv,graph_5_10.csv
0,uniform,uniform,weight_sample,linear,100,0.5,5,8,6371fe3c-7f82-45a1-858f-f726c197af37.csv,graph_5_10.csv
0,uniform,uniform,weight_sample,linear,100,0,5,8,e983b296-95de-4ebb-bb5a-9879af65d338.csv,graph_5_10.csv
0,uniform,uniform,weight_sample,linear,2000,1,5,8,a6376e3c-5f95-44cb-8c1a-056cc6094220.csv,graph_5_10.csv
0,uniform,uniform,weight_sample,linear,2000,0.5,5,8,28fd03f0-2825-460e-b3e7-38254e0d3c40.csv,graph_5_10.csv
0,uniform,uniform,weight_sample,linear,2000,0,5,8,3184865e-e92a-4d71-a793-50705d67a394.csv,graph_5_10.csv
0,uniform,uniform,weight_sample,linear,10000,1,5,8,68f242d2-6ae7-4f78-9090-c5adc7d15f1d.csv,graph_5_10.csv
0,uniform,uniform,weight_sample,linear,10000,0.5,5,8,8ad6f34a-a7ef-4031-b72c-ea7813718b0e.csv,graph_5_10.csv
0,uniform,uniform,weight_sample,linear,10000,0,5,8,7b949204-cc2b-4b4b-911b-18e9d8a9ca3a.csv,graph_5_10.csv
0,uniform,uniform,weight_sample,sigmoid,100,1,5,8,90e24d0d-a014-4a3a-802c-29477723ca65.csv,graph_5_10.csv
0,uniform,uniform,weight_sample,sigmoid,100,0.5,5,8,9fad6efa-e71a-4ffb-8dd3-9231762116d7.csv,graph_5_10.csv
0,uniform,uniform,weight_sample,sigmoid,100,0,5,8,091a5555-d0db-4c73-b3f0-c457508caae1.csv,graph_5_10.csv
0,uniform,uniform,weight_sample,sigmoid,2000,1,5,8,af7b6a99-1a4a-485c-9a11-b6a997eeb48b.csv,graph_5_10.csv
